ID,Prob1
185694, 0.98
185695, 0.09
185696, 0.02
185697, 0.27
185698, 0.37
185699, 0.46
185700, 0.57
185701, 0.29
185702, 0.00
185703, 0.04
185704, 0.99
185705, 0.00
185706, 0.04
185707, 0.19
185708, 0.02
185709, 0.93
185710, 0.83
185711, 0.39
185712, 0.55
185713, 0.86
185714, 0.86
185715, 0.67
185716, 0.45
185717, 0.01
185718, 0.27
185719, 0.02
185720, 0.84
185721, 0.58
185722, 0.94
185723, 0.73
185724, 0.89
185725, 0.01
185726, 0.17
185727, 0.45
185728, 0.26
185729, 0.83
185730, 0.92
185731, 0.43
185732, 0.21
185733, 0.36
185734, 0.99
185735, 0.37
185736, 0.47
185737, 0.05
185738, 0.17
185739, 0.08
185740, 0.61
185741, 0.46
185742, 0.57
185743, 0.04
185744, 0.01
185745, 0.18
185746, 0.46
185747, 0.01
185748, 0.02
185749, 1.00
185750, 0.04
185751, 0.39
185752, 0.83
185753, 0.15
185754, 0.00
185755, 0.04
185756, 0.12
185757, 0.64
185758, 0.52
185759, 0.22
185760, 0.40
185761, 0.64
185762, 0.43
185763, 0.95
185764, 0.04
185765, 0.47
185766, 0.65
185767, 0.72
185768, 0.76
185769, 0.01
185770, 0.63
185771, 0.62
185772, 0.40
185773, 0.90
185774, 0.08
185775, 0.44
185776, 0.11
185777, 0.62
185778, 0.05
185779, 0.89
185780, 0.53
185781, 0.00
185782, 0.80
185783, 0.29
185784, 0.41
185785, 0.17
185786, 0.26
185787, 0.00
185788, 0.49
185789, 0.15
185790, 0.21
185791, 0.89
185792, 0.56
185793, 0.91
185794, 0.88
185795, 0.97
185796, 0.87
185797, 0.46
185798, 0.99
185799, 0.48
185800, 0.01
185801, 0.12
185802, 0.48
185803, 0.88
185804, 0.89
185805, 0.01
185806, 0.21
185807, 0.86
185808, 0.75
185809, 0.75
185810, 0.55
185811, 0.09
185812, 0.97
185813, 0.53
185814, 0.52
185815, 0.81
185816, 0.03
185817, 0.80
185818, 0.89
185819, 0.80
185820, 0.82
185821, 0.61
185822, 0.06
185823, 0.96
185824, 0.01
185825, 0.84
185826, 0.00
185827, 0.91
185828, 0.06
185829, 0.52
185830, 0.04
185831, 0.05
185832, 0.75
185833, 0.47
185834, 0.73
185835, 0.74
185836, 0.38
185837, 0.15
185838, 0.00
185839, 0.18
185840, 0.61
185841, 0.21
185842, 0.73
185843, 0.73
185844, 0.46
185845, 0.65
185846, 0.06
185847, 0.67
185848, 0.59
185849, 0.04
185850, 0.26
185851, 0.32
185852, 0.05
185853, 0.57
185854, 0.32
185855, 0.18
185856, 0.13
185857, 0.93
185858, 0.40
185859, 0.56
185860, 0.65
185861, 0.98
185862, 0.04
185863, 0.30
185864, 0.22
185865, 0.53
185866, 0.00
185867, 0.97
185868, 0.39
185869, 0.88
185870, 0.41
185871, 0.39
185872, 0.00
185873, 0.00
185874, 0.38
185875, 0.54
185876, 0.63
185877, 0.29
185878, 0.31
185879, 0.03
185880, 0.46
185881, 0.11
185882, 0.89
185883, 0.01
185884, 0.01
185885, 0.00
185886, 0.72
185887, 0.08
185888, 0.01
185889, 0.00
185890, 0.82
185891, 0.00
185892, 0.60
185893, 0.67
185894, 0.00
185895, 0.51
185896, 0.63
185897, 0.00
185898, 0.19
185899, 0.65
185900, 0.18
185901, 0.83
185902, 0.10
185903, 0.07
185904, 0.19
185905, 0.24
185906, 0.52
185907, 0.99
185908, 0.86
185909, 0.06
185910, 0.70
185911, 0.10
185912, 0.00
185913, 0.39
185914, 0.95
185915, 0.39
185916, 0.12
185917, 0.11
185918, 0.82
185919, 0.00
185920, 0.58
185921, 0.99
185922, 0.72
185923, 0.01
185924, 0.60
185925, 0.85
185926, 0.16
185927, 0.01
185928, 0.43
185929, 0.15
185930, 0.94
185931, 0.67
185932, 0.18
185933, 0.05
185934, 0.90
185935, 0.09
185936, 0.94
185937, 0.91
185938, 0.21
185939, 0.48
185940, 0.36
185941, 0.92
185942, 0.91
185943, 0.80
185944, 0.37
185945, 0.13
185946, 0.93
185947, 0.69
185948, 0.16
185949, 0.58
185950, 0.51
185951, 0.13
185952, 0.43
185953, 0.06
185954, 0.51
185955, 0.45
185956, 0.49
185957, 0.53
185958, 0.82
185959, 0.44
185960, 0.36
185961, 0.67
185962, 0.11
185963, 0.00
185964, 0.60
185965, 0.70
185966, 0.81
185967, 0.06
185968, 0.63
185969, 0.30
185970, 0.00
185971, 0.39
185972, 0.00
185973, 0.02
185974, 0.74
185975, 0.00
185976, 0.77
185977, 0.91
185978, 0.66
185979, 0.61
185980, 0.00
185981, 0.00
185982, 0.22
185983, 0.97
185984, 0.02
185985, 0.44
185986, 0.45
185987, 0.89
185988, 0.27
185989, 0.57
185990, 0.10
185991, 0.08
185992, 0.51
185993, 0.09
185994, 0.49
185995, 0.00
185996, 0.79
185997, 0.92
185998, 0.19
185999, 0.03
186000, 0.92
186001, 0.99
186002, 0.01
186003, 0.96
186004, 0.92
186005, 0.87
186006, 0.43
186007, 0.00
186008, 0.86
186009, 0.04
186010, 0.84
186011, 0.18
186012, 0.93
186013, 0.32
186014, 0.60
186015, 0.85
186016, 0.20
186017, 0.53
186018, 0.46
186019, 0.10
186020, 0.00
186021, 0.50
186022, 0.00
186023, 0.27
186024, 0.66
186025, 0.04
186026, 0.01
186027, 0.88
186028, 0.75
186029, 0.52
186030, 0.73
186031, 0.01
186032, 0.63
186033, 0.07
186034, 0.44
186035, 0.00
186036, 0.04
186037, 0.54
186038, 0.73
186039, 0.19
186040, 0.96
186041, 0.88
186042, 0.71
186043, 0.53
186044, 0.89
186045, 0.62
186046, 0.45
186047, 0.64
186048, 0.32
186049, 0.37
186050, 0.80
186051, 0.68
186052, 0.96
186053, 0.71
186054, 0.88
186055, 0.81
186056, 0.47
186057, 0.95
186058, 0.01
186059, 0.80
186060, 0.10
186061, 0.64
186062, 0.02
186063, 0.00
186064, 0.20
186065, 0.83
186066, 0.24
186067, 0.52
186068, 0.17
186069, 0.12
186070, 0.52
186071, 0.04
186072, 0.49
186073, 0.00
186074, 0.01
186075, 0.39
186076, 0.11
186077, 1.00
186078, 0.91
186079, 0.41
186080, 0.28
186081, 0.08
186082, 0.35
186083, 0.83
186084, 0.90
186085, 0.20
186086, 0.10
186087, 0.72
186088, 0.89
186089, 0.37
186090, 0.12
186091, 0.46
186092, 0.00
186093, 0.65
186094, 0.68
186095, 0.21
186096, 0.98
186097, 0.36
186098, 0.28
186099, 0.40
186100, 0.42
186101, 0.83
186102, 0.86
186103, 0.14
186104, 0.45
186105, 0.02
186106, 0.53
186107, 0.24
186108, 0.90
186109, 0.35
186110, 0.52
186111, 0.99
186112, 0.42
186113, 0.64
186114, 0.35
186115, 0.17
186116, 0.37
186117, 0.47
186118, 0.47
186119, 0.40
186120, 0.46
186121, 0.02
186122, 0.00
186123, 0.17
186124, 0.01
186125, 0.24
186126, 0.10
186127, 0.40
186128, 0.51
186129, 0.66
186130, 0.97
186131, 0.01
186132, 0.55
186133, 0.32
186134, 0.18
186135, 0.43
186136, 0.14
186137, 0.86
186138, 0.67
186139, 0.54
186140, 0.49
186141, 0.00
186142, 0.74
186143, 0.72
186144, 0.47
186145, 0.01
186146, 0.17
186147, 0.45
186148, 0.44
186149, 0.91
186150, 0.76
186151, 0.66
186152, 0.70
186153, 0.96
186154, 0.25
186155, 0.00
186156, 0.91
186157, 0.96
186158, 0.95
186159, 0.10
186160, 0.08
186161, 0.74
186162, 0.85
186163, 0.84
186164, 0.89
186165, 0.45
186166, 0.28
186167, 0.98
186168, 0.70
186169, 0.92
186170, 0.00
186171, 0.89
186172, 0.71
186173, 0.20
186174, 0.36
186175, 0.81
186176, 0.78
186177, 0.03
186178, 0.01
186179, 0.00
186180, 0.07
186181, 0.05
186182, 0.13
186183, 0.10
186184, 0.69
186185, 0.00
186186, 0.01
186187, 0.92
186188, 0.35
186189, 0.50
186190, 0.47
186191, 0.52
186192, 0.98
186193, 0.42
186194, 0.20
186195, 0.96
186196, 0.01
186197, 0.68
186198, 0.23
186199, 0.02
186200, 0.77
186201, 0.81
186202, 0.11
186203, 0.93
186204, 0.01
186205, 0.80
186206, 0.69
186207, 0.86
186208, 0.90
186209, 0.56
186210, 0.50
186211, 0.47
186212, 0.02
186213, 0.93
186214, 0.63
186215, 0.00
186216, 0.64
186217, 0.69
186218, 0.02
186219, 0.14
186220, 0.71
186221, 0.11
186222, 0.00
186223, 0.28
186224, 0.74
186225, 0.19
186226, 0.91
186227, 0.69
186228, 0.48
186229, 0.87
186230, 0.68
186231, 0.47
186232, 0.41
186233, 0.69
186234, 0.49
186235, 0.11
186236, 0.89
186237, 0.78
186238, 0.75
186239, 0.02
186240, 0.40
186241, 0.23
186242, 0.99
186243, 1.00
186244, 0.01
186245, 0.91
186246, 0.49
186247, 0.61
186248, 0.01
186249, 0.56
186250, 0.56
186251, 0.92
186252, 0.50
186253, 0.11
186254, 0.70
186255, 0.58
186256, 0.00
186257, 0.29
186258, 0.14
186259, 0.34
186260, 0.71
186261, 0.31
186262, 0.46
186263, 0.98
186264, 0.15
186265, 0.01
186266, 0.77
186267, 0.57
186268, 0.54
186269, 0.08
186270, 0.89
186271, 0.24
186272, 0.01
186273, 0.75
186274, 0.83
186275, 0.29
186276, 0.56
186277, 0.77
186278, 0.53
186279, 0.92
186280, 0.00
186281, 0.54
186282, 0.01
186283, 0.56
186284, 0.65
186285, 0.72
186286, 0.55
186287, 0.53
186288, 0.99
186289, 0.01
186290, 0.00
186291, 0.86
186292, 0.84
186293, 0.42
186294, 0.02
186295, 0.09
186296, 0.25
186297, 0.04
186298, 0.09
186299, 0.62
186300, 0.33
186301, 0.90
186302, 0.11
186303, 0.89
186304, 0.65
186305, 0.62
186306, 0.46
186307, 0.57
186308, 0.38
186309, 0.70
186310, 0.63
186311, 0.99
186312, 0.36
186313, 0.02
186314, 0.51
186315, 0.06
186316, 0.64
186317, 0.14
186318, 0.40
186319, 0.45
186320, 0.38
186321, 0.10
186322, 0.00
186323, 0.99
186324, 0.58
186325, 0.66
186326, 0.51
186327, 0.63
186328, 0.00
186329, 0.02
186330, 0.89
186331, 0.98
186332, 0.00
186333, 0.01
186334, 0.18
186335, 0.00
186336, 0.86
186337, 0.46
186338, 0.73
186339, 0.86
186340, 0.64
186341, 0.61
186342, 0.79
186343, 0.48
186344, 0.79
186345, 0.25
186346, 0.82
186347, 0.99
186348, 0.00
186349, 0.97
186350, 0.03
186351, 0.43
186352, 0.00
186353, 0.55
186354, 0.51
186355, 0.81
186356, 0.01
186357, 0.46
186358, 0.01
186359, 0.60
186360, 0.11
186361, 0.42
186362, 0.01
186363, 0.43
186364, 0.00
186365, 0.86
186366, 0.07
186367, 0.51
186368, 0.88
186369, 0.00
186370, 0.17
186371, 0.85
186372, 0.71
186373, 0.70
186374, 0.39
186375, 0.93
186376, 0.11
186377, 0.01
186378, 0.97
186379, 0.95
186380, 0.20
186381, 0.53
186382, 0.43
186383, 0.00
186384, 0.50
186385, 0.05
186386, 0.30
186387, 0.61
186388, 0.48
186389, 0.03
186390, 0.72
186391, 0.10
186392, 0.72
186393, 0.18
186394, 0.47
186395, 0.67
186396, 0.25
186397, 0.01
186398, 0.54
186399, 0.08
186400, 0.11
186401, 0.04
186402, 0.60
186403, 0.18
186404, 0.07
186405, 0.05
186406, 0.70
186407, 0.95
186408, 0.56
186409, 1.00
186410, 0.39
186411, 0.52
186412, 0.01
186413, 0.32
186414, 0.72
186415, 0.03
186416, 0.96
186417, 0.31
186418, 0.03
186419, 0.35
186420, 0.07
186421, 0.54
186422, 0.21
186423, 0.00
186424, 0.63
186425, 0.46
186426, 0.40
186427, 0.47
186428, 0.16
186429, 0.57
186430, 0.38
186431, 0.17
186432, 0.00
186433, 0.28
186434, 0.06
186435, 0.00
186436, 0.95
186437, 0.00
186438, 0.69
186439, 0.43
186440, 0.53
186441, 0.91
186442, 0.85
186443, 0.01
186444, 0.29
186445, 0.99
186446, 0.97
186447, 0.29
186448, 0.08
186449, 0.01
186450, 0.00
186451, 0.29
186452, 0.12
186453, 1.00
186454, 0.95
186455, 0.00
186456, 0.05
186457, 0.52
186458, 0.01
186459, 0.04
186460, 0.63
186461, 0.82
186462, 0.33
186463, 0.03
186464, 0.50
186465, 0.08
186466, 0.58
186467, 0.01
186468, 0.55
186469, 0.19
186470, 0.93
186471, 0.00
186472, 0.59
186473, 0.71
186474, 0.24
186475, 0.81
186476, 0.16
186477, 0.28
186478, 0.56
186479, 0.51
186480, 0.83
186481, 0.26
186482, 0.85
186483, 0.67
186484, 0.87
186485, 0.72
186486, 0.91
186487, 0.39
186488, 0.76
186489, 0.27
186490, 0.49
186491, 0.59
186492, 0.32
186493, 0.97
186494, 0.92
186495, 0.17
186496, 0.00
186497, 0.58
186498, 0.37
186499, 0.98
186500, 0.59
186501, 0.77
186502, 0.74
186503, 0.20
186504, 0.00
186505, 0.00
186506, 0.43
186507, 0.34
186508, 0.79
186509, 0.45
186510, 0.09
186511, 0.82
186512, 0.51
186513, 0.79
186514, 0.61
186515, 0.79
186516, 0.46
186517, 0.37
186518, 0.10
186519, 0.54
186520, 0.50
186521, 0.00
186522, 0.41
186523, 0.88
186524, 0.01
186525, 0.32
186526, 0.19
186527, 0.00
186528, 0.00
186529, 0.72
186530, 0.00
186531, 0.68
186532, 0.00
186533, 0.93
186534, 0.38
186535, 0.58
186536, 0.92
186537, 0.00
186538, 0.12
186539, 0.75
186540, 0.32
186541, 0.98
186542, 0.57
186543, 0.00
186544, 0.73
186545, 0.23
186546, 0.85
186547, 0.69
186548, 0.91
186549, 0.51
186550, 0.22
186551, 1.00
186552, 0.37
186553, 0.55
186554, 0.17
186555, 0.13
186556, 0.04
186557, 0.01
186558, 0.03
186559, 0.77
186560, 0.27
186561, 0.00
186562, 0.21
186563, 0.01
186564, 0.74
186565, 0.00
186566, 0.01
186567, 0.64
186568, 0.06
186569, 0.00
186570, 0.01
186571, 0.78
186572, 0.08
186573, 0.14
186574, 0.71
186575, 0.22
186576, 0.65
186577, 0.97
186578, 0.29
186579, 0.00
186580, 0.52
186581, 0.62
186582, 0.30
186583, 0.15
186584, 0.03
186585, 0.00
186586, 0.45
186587, 0.98
186588, 0.81
186589, 0.09
186590, 0.76
186591, 0.67
186592, 0.91
186593, 0.46
186594, 0.19
186595, 0.88
186596, 0.12
186597, 0.55
186598, 0.24
186599, 0.35
186600, 0.86
186601, 0.00
186602, 0.02
186603, 0.01
186604, 0.95
186605, 0.58
186606, 0.70
186607, 0.01
186608, 0.03
186609, 0.96
186610, 0.00
186611, 0.77
186612, 0.52
186613, 0.24
186614, 0.81
186615, 0.00
186616, 0.29
186617, 0.08
186618, 0.38
186619, 0.47
186620, 0.98
186621, 0.11
186622, 0.73
186623, 0.59
186624, 0.01
186625, 0.00
186626, 0.48
186627, 0.01
186628, 0.43
186629, 0.88
186630, 0.99
186631, 0.26
186632, 0.92
186633, 0.49
186634, 0.64
186635, 0.00
186636, 0.70
186637, 1.00
186638, 0.43
186639, 0.43
186640, 0.08
186641, 0.97
186642, 0.21
186643, 0.55
186644, 0.63
186645, 0.81
186646, 0.00
186647, 0.00
186648, 0.13
186649, 0.69
186650, 0.24
186651, 0.07
186652, 0.61
186653, 0.99
186654, 0.00
186655, 0.17
186656, 0.75
186657, 0.88
186658, 0.02
186659, 0.66
186660, 0.36
186661, 0.90
186662, 0.07
186663, 0.29
186664, 0.08
186665, 0.00
186666, 0.60
186667, 0.01
186668, 0.00
186669, 0.35
186670, 0.03
186671, 0.26
186672, 0.75
186673, 0.24
186674, 0.14
186675, 0.06
186676, 0.12
186677, 0.51
186678, 0.58
186679, 0.70
186680, 0.10
186681, 0.43
186682, 0.03
186683, 0.02
186684, 0.59
186685, 0.14
186686, 0.31
186687, 0.00
186688, 0.46
186689, 0.08
186690, 0.14
186691, 0.00
186692, 0.07
186693, 0.09
186694, 0.46
186695, 0.15
186696, 0.70
186697, 0.00
186698, 0.51
186699, 0.33
186700, 0.74
186701, 0.67
186702, 0.49
186703, 0.13
186704, 0.24
186705, 0.53
186706, 0.78
186707, 0.50
186708, 0.76
186709, 0.85
186710, 0.61
186711, 0.64
186712, 0.11
186713, 0.99
186714, 0.69
186715, 0.51
186716, 0.16
186717, 0.33
186718, 0.35
186719, 0.51
186720, 0.91
186721, 0.93
186722, 0.00
186723, 0.81
186724, 0.77
186725, 0.09
186726, 0.28
186727, 0.00
186728, 0.94
186729, 0.78
186730, 0.77
186731, 0.51
186732, 0.92
186733, 0.00
186734, 0.69
186735, 0.91
186736, 0.59
186737, 0.12
186738, 0.63
186739, 0.93
186740, 0.21
186741, 0.02
186742, 0.05
186743, 0.80
186744, 0.65
186745, 0.99
186746, 0.63
186747, 0.74
186748, 0.55
186749, 0.22
186750, 0.31
186751, 0.00
186752, 0.97
186753, 0.85
186754, 0.65
186755, 0.61
186756, 0.52
186757, 0.68
186758, 0.74
186759, 0.11
186760, 0.09
186761, 0.85
186762, 0.65
186763, 0.77
186764, 0.47
186765, 0.97
186766, 0.48
186767, 0.60
186768, 0.66
186769, 0.01
186770, 0.01
186771, 0.40
186772, 0.01
186773, 0.43
186774, 0.00
186775, 0.98
186776, 0.90
186777, 0.01
186778, 0.63
186779, 0.23
186780, 0.02
186781, 0.01
186782, 0.96
186783, 0.25
186784, 0.25
186785, 0.77
186786, 0.01
186787, 0.01
186788, 0.02
186789, 0.47
186790, 0.00
186791, 0.08
186792, 0.48
186793, 0.00
186794, 0.08
186795, 0.94
186796, 0.44
186797, 0.24
186798, 0.01
186799, 0.00
186800, 0.52
186801, 0.05
186802, 0.76
186803, 0.38
186804, 0.68
186805, 0.55
186806, 0.07
186807, 0.69
186808, 0.08
186809, 0.13
186810, 0.93
186811, 0.96
186812, 0.11
186813, 0.11
186814, 0.16
186815, 0.79
186816, 0.78
186817, 0.70
186818, 0.88
186819, 0.08
186820, 0.22
186821, 0.82
186822, 0.89
186823, 0.28
186824, 0.32
186825, 0.39
186826, 0.55
186827, 0.59
186828, 0.84
186829, 0.60
186830, 0.17
186831, 0.12
186832, 0.33
186833, 0.00
186834, 0.79
186835, 0.52
186836, 0.74
186837, 0.21
186838, 0.17
186839, 0.04
186840, 0.53
186841, 0.54
186842, 0.33
186843, 0.01
186844, 0.98
186845, 0.06
186846, 0.85
186847, 0.75
186848, 0.16
186849, 0.18
186850, 0.13
186851, 0.31
186852, 0.74
186853, 0.26
186854, 0.55
186855, 0.00
186856, 0.31
186857, 0.76
186858, 0.05
186859, 0.64
186860, 0.15
186861, 0.59
186862, 0.00
186863, 0.13
186864, 0.33
186865, 0.37
186866, 0.80
186867, 0.76
186868, 0.97
186869, 0.13
186870, 0.85
186871, 0.36
186872, 0.21
186873, 0.39
186874, 0.86
186875, 0.55
186876, 0.20
186877, 0.15
186878, 0.93
186879, 0.06
186880, 0.09
186881, 0.04
186882, 0.88
186883, 0.52
186884, 0.01
186885, 0.00
186886, 0.00
186887, 0.95
186888, 0.88
186889, 0.85
186890, 0.82
186891, 0.61
186892, 0.56
186893, 0.95
186894, 0.02
186895, 0.84
186896, 0.86
186897, 0.03
186898, 0.34
186899, 0.68
186900, 0.29
186901, 0.38
186902, 0.76
186903, 0.28
186904, 0.84
186905, 0.01
186906, 0.89
186907, 0.52
186908, 0.85
186909, 0.69
186910, 0.23
186911, 0.81
186912, 0.04
186913, 0.63
186914, 0.47
186915, 0.71
186916, 0.04
186917, 0.33
186918, 0.51
186919, 0.28
186920, 0.67
186921, 0.99
186922, 0.46
186923, 0.53
186924, 0.01
186925, 0.00
186926, 0.74
186927, 0.32
186928, 0.04
186929, 0.27
186930, 0.11
186931, 0.02
186932, 0.00
186933, 0.41
186934, 0.94
186935, 0.99
186936, 0.34
186937, 0.03
186938, 0.66
186939, 0.59
186940, 0.68
186941, 0.83
186942, 0.78
186943, 0.88
186944, 0.10
186945, 0.32
186946, 0.81
186947, 0.95
186948, 0.07
186949, 0.97
186950, 0.70
186951, 0.32
186952, 0.77
186953, 0.55
186954, 0.72
186955, 0.73
186956, 0.91
186957, 0.41
186958, 0.91
186959, 0.70
186960, 0.01
186961, 0.07
186962, 0.62
186963, 0.08
186964, 0.00
186965, 0.72
186966, 0.54
186967, 0.00
186968, 0.43
186969, 0.20
186970, 0.67
186971, 0.00
186972, 0.36
186973, 0.27
186974, 0.00
186975, 0.01
186976, 0.01
186977, 0.72
186978, 0.45
186979, 0.34
186980, 0.31
186981, 0.63
186982, 0.15
186983, 0.53
186984, 0.01
186985, 0.92
186986, 0.03
186987, 0.01
186988, 0.34
186989, 0.49
186990, 0.10
186991, 0.61
186992, 0.61
186993, 0.05
186994, 0.20
186995, 0.02
186996, 0.78
186997, 0.96
186998, 0.05
186999, 0.39
187000, 0.88
187001, 0.00
187002, 0.55
187003, 0.91
187004, 0.03
187005, 0.30
187006, 0.96
187007, 0.76
187008, 0.93
187009, 0.13
187010, 0.00
187011, 0.94
187012, 0.96
187013, 0.04
187014, 0.04
187015, 0.60
187016, 0.94
187017, 0.40
187018, 0.01
187019, 0.05
187020, 0.44
187021, 0.56
187022, 0.47
187023, 0.42
187024, 0.48
187025, 0.93
187026, 0.20
187027, 0.93
187028, 0.49
187029, 0.84
187030, 0.23
187031, 0.00
187032, 0.82
187033, 0.99
187034, 0.40
187035, 0.90
187036, 0.01
187037, 0.53
187038, 0.45
187039, 0.45
187040, 0.00
187041, 0.09
187042, 0.46
187043, 0.92
187044, 0.20
187045, 0.52
187046, 0.07
187047, 0.05
187048, 0.00
187049, 0.59
187050, 0.58
187051, 0.03
187052, 0.90
187053, 0.57
187054, 0.63
187055, 0.44
187056, 0.00
187057, 0.86
187058, 0.01
187059, 0.54
187060, 0.86
187061, 0.64
187062, 0.70
187063, 0.85
187064, 0.04
187065, 0.84
187066, 0.51
187067, 0.06
187068, 0.05
187069, 0.00
187070, 0.09
187071, 0.86
187072, 0.16
187073, 0.93
187074, 0.55
187075, 0.27
187076, 0.17
187077, 0.48
187078, 0.41
187079, 0.06
187080, 0.01
187081, 0.49
187082, 0.11
187083, 0.39
187084, 0.60
187085, 0.49
187086, 0.00
187087, 0.87
187088, 0.01
187089, 0.05
187090, 0.45
187091, 0.61
187092, 0.70
187093, 0.58
187094, 0.00
187095, 0.32
187096, 0.00
187097, 0.62
187098, 0.09
187099, 0.20
187100, 0.43
187101, 0.56
187102, 0.51
187103, 0.28
187104, 0.00
187105, 0.36
187106, 0.18
187107, 0.46
187108, 0.65
187109, 0.83
187110, 0.59
187111, 0.68
187112, 0.24
187113, 0.99
187114, 0.58
187115, 0.42
187116, 0.05
187117, 0.13
187118, 0.67
187119, 0.29
187120, 0.23
187121, 0.95
187122, 0.34
187123, 0.70
187124, 0.64
187125, 0.80
187126, 0.69
187127, 0.23
187128, 0.46
187129, 0.65
187130, 0.50
187131, 0.68
187132, 0.01
187133, 0.41
187134, 0.40
187135, 0.67
187136, 0.39
187137, 0.74
187138, 0.02
187139, 0.53
187140, 0.43
187141, 0.01
187142, 0.41
187143, 0.89
187144, 0.35
187145, 0.39
187146, 0.00
187147, 0.05
187148, 0.59
187149, 0.69
187150, 0.60
187151, 0.01
187152, 0.69
187153, 0.10
187154, 0.75
187155, 0.92
187156, 0.25
187157, 0.77
187158, 0.24
187159, 0.00
187160, 0.80
187161, 0.47
187162, 0.36
187163, 0.80
187164, 0.62
187165, 0.44
187166, 0.02
187167, 0.51
187168, 0.63
187169, 0.33
187170, 0.03
187171, 0.04
187172, 0.12
187173, 0.98
187174, 0.78
187175, 0.04
187176, 0.18
187177, 0.02
187178, 0.79
187179, 0.57
187180, 0.17
187181, 0.97
187182, 0.61
187183, 0.97
187184, 0.96
187185, 0.39
187186, 0.25
187187, 0.55
187188, 0.73
187189, 0.01
187190, 0.04
187191, 0.01
187192, 0.78
187193, 0.62
187194, 0.67
187195, 0.56
187196, 0.70
187197, 0.45
187198, 0.08
187199, 0.47
187200, 0.57
187201, 0.82
187202, 0.46
187203, 0.00
187204, 0.95
187205, 0.64
187206, 0.07
187207, 0.02
187208, 0.73
187209, 0.07
187210, 0.04
187211, 0.21
187212, 1.00
187213, 0.51
187214, 0.58
187215, 0.63
187216, 0.32
187217, 0.96
187218, 0.09
187219, 0.66
187220, 0.48
187221, 0.94
187222, 0.24
187223, 0.04
187224, 0.00
187225, 0.77
187226, 0.69
187227, 0.74
187228, 0.78
187229, 0.33
187230, 0.24
187231, 0.45
187232, 0.87
187233, 0.61
187234, 0.61
187235, 0.24
187236, 0.91
187237, 0.48
187238, 0.03
187239, 0.03
187240, 0.44
187241, 0.79
187242, 0.97
187243, 0.04
187244, 0.28
187245, 0.44
187246, 0.07
187247, 0.64
187248, 0.13
187249, 0.99
187250, 0.21
187251, 0.11
187252, 0.00
187253, 0.00
187254, 0.78
187255, 0.74
187256, 0.02
187257, 0.96
187258, 0.15
187259, 0.01
187260, 0.00
187261, 0.07
187262, 0.02
187263, 0.23
187264, 0.01
187265, 0.42
187266, 0.92
187267, 0.97
187268, 0.96
187269, 0.11
187270, 0.11
187271, 0.50
187272, 0.52
187273, 0.44
187274, 0.00
187275, 0.46
187276, 0.45
187277, 0.99
187278, 0.63
187279, 0.01
187280, 0.62
187281, 0.01
187282, 0.62
187283, 0.21
187284, 0.79
187285, 0.62
187286, 0.14
187287, 0.68
187288, 0.84
187289, 0.94
187290, 0.00
187291, 0.77
187292, 0.55
187293, 0.36
187294, 0.83
187295, 0.00
187296, 0.61
187297, 0.00
187298, 0.96
187299, 0.52
187300, 0.70
187301, 0.59
187302, 0.50
187303, 0.03
187304, 0.21
187305, 0.41
187306, 0.04
187307, 0.54
187308, 0.97
187309, 0.90
187310, 0.46
187311, 0.68
187312, 0.38
187313, 0.97
187314, 0.58
187315, 0.00
187316, 0.06
187317, 0.02
187318, 0.51
187319, 0.91
187320, 0.01
187321, 0.50
187322, 0.31
187323, 0.00
187324, 0.02
187325, 0.29
187326, 0.52
187327, 0.01
187328, 0.57
187329, 0.00
187330, 0.93
187331, 0.69
187332, 0.14
187333, 0.49
187334, 0.15
187335, 0.27
187336, 0.25
187337, 0.38
187338, 0.00
187339, 0.32
187340, 0.22
187341, 0.44
187342, 0.00
187343, 0.28
187344, 0.56
187345, 0.74
187346, 0.44
187347, 0.72
187348, 0.85
187349, 0.05
187350, 0.46
187351, 0.00
187352, 0.01
187353, 0.00
187354, 0.80
187355, 0.57
187356, 0.38
187357, 0.44
187358, 0.71
187359, 0.79
187360, 0.80
187361, 0.79
187362, 0.01
187363, 0.24
187364, 0.37
187365, 0.17
187366, 0.05
187367, 0.35
187368, 0.90
187369, 0.23
187370, 0.20
187371, 0.12
187372, 0.37
187373, 0.81
187374, 0.01
187375, 0.16
187376, 0.00
187377, 0.10
187378, 0.18
187379, 0.96
187380, 0.66
187381, 0.11
187382, 0.63
187383, 0.41
187384, 0.00
187385, 0.76
187386, 0.42
187387, 0.73
187388, 0.05
187389, 0.27
187390, 0.95
187391, 0.00
187392, 0.20
187393, 0.09
187394, 0.71
187395, 0.02
187396, 0.57
187397, 0.09
187398, 0.92
187399, 0.49
187400, 0.04
187401, 0.39
187402, 0.13
187403, 0.04
187404, 0.96
187405, 0.07
187406, 0.96
187407, 0.92
187408, 1.00
187409, 0.03
187410, 0.74
187411, 0.00
187412, 0.38
187413, 0.01
187414, 0.02
187415, 0.68
187416, 0.00
187417, 0.49
187418, 0.61
187419, 0.00
187420, 0.34
187421, 0.23
187422, 0.67
187423, 0.31
187424, 0.05
187425, 0.00
187426, 0.47
187427, 0.80
187428, 0.91
187429, 0.59
187430, 0.99
187431, 0.00
187432, 0.62
187433, 0.88
187434, 0.39
187435, 0.48
187436, 0.84
187437, 0.10
187438, 0.36
187439, 0.38
187440, 0.99
187441, 0.71
187442, 0.69
